Geneid	SRR11047173	SRR11047174	SRR11047175	SRR11047176
AT2G16120	0.000000	0.000000	0.000000	0.000000
AT2G16130	0.000000	0.000000	0.000000	0.000000
AT2G16145	0.000000	0.000000	0.000000	0.000000
AT2G16190	0.000000	0.000000	0.000000	0.000000
AT2G16200	0.000000	0.000000	0.000000	0.000000
AT2G16210	0.000000	0.000000	0.000000	0.000000
AT2G16220	0.000000	0.000000	0.000000	0.000000
AT2G16225	0.000000	0.000000	0.000000	0.000000
AT2G16230	0.000000	0.000000	0.000000	0.000000
AT2G16240	0.000000	0.000000	0.000000	0.000000
AT2G16245	0.000000	0.203060	0.341566	0.209556
AT2G16250	3.824570	3.359497	3.145621	2.603883
AT2G16270	1.357967	1.524749	2.390164	1.432846
AT2G16280	59.751339	48.988613	39.101917	35.401802
AT2G16290	0.000000	0.000000	0.000000	0.000000
AT2G16300	0.000000	0.000000	0.000000	0.000000
AT2G16340	0.000000	0.000000	0.000000	0.000000
AT2G16360	0.000000	0.222108	0.000000	0.000000
AT2G16365	20.680996	22.063402	18.163948	27.186306
AT2G16370	8.675063	9.643064	12.269488	10.831895
AT2G16380	12.913833	8.922636	8.448765	10.398630
AT2G16385	0.000000	0.000000	0.398374	0.000000
AT2G16390	1.698031	1.809249	2.780398	2.433714
AT2G16400	16.783899	14.199362	13.819200	12.799621
AT2G16405	7.839291	6.090659	6.711515	5.999790
AT2G16430	13.033281	15.589280	13.370620	11.885230
AT2G16440	3.905545	5.042416	7.627020	4.035832
AT2G16450	0.000000	0.000000	0.000000	0.000000
AT2G16460	7.463286	8.739171	8.221521	7.825343
AT2G16485	5.712183	6.266502	7.245190	6.975059
AT2G16490	0.000000	0.000000	0.000000	0.000000
AT2G16500	29.975010	31.428829	34.787289	37.933105
AT2G16505	0.000000	0.000000	0.000000	0.000000
AT2G16510	58.975391	50.623856	47.417664	48.292854
AT2G16520	0.000000	0.000000	0.000000	0.000000
AT2G16530	1.885246	2.560427	2.098022	2.595930
AT2G16535	0.000000	0.000000	0.000000	0.000000
AT2G16570	0.201835	1.482160	0.893240	0.176650
AT2G16575	0.000000	0.000000	0.000000	0.000000
AT2G16580	0.367792	0.497239	1.861451	0.622701
AT2G16586	0.263408	0.202959	0.269919	0.171796
AT2G16592	0.000000	0.000000	0.000000	0.000000
AT2G16594	0.000000	0.000000	0.000000	0.000000
AT2G16595	2.074572	3.039366	2.768849	1.656256
AT2G16600	389.577911	332.764160	365.279694	329.194550
AT2G16620	0.000000	0.000000	0.000000	0.000000
AT2G16630	4.803198	3.610790	1.484323	0.923105
AT2G16640	10.155217	12.218608	14.765591	11.588999
AT2G16650	5.885268	6.559695	8.741629	7.291897
AT2G16660	25.519447	21.282658	13.444633	7.026116
AT2G16676	0.000000	0.000000	0.000000	0.000000
AT2G16700	9.110608	9.766417	11.401077	8.167900
AT2G16710	18.320318	17.607000	16.330593	16.192619
AT2G16720	4.426114	3.286004	4.951427	3.535514
AT2G16730	0.000000	0.000000	0.000000	0.000000
AT2G16740	10.220868	7.764591	11.020987	6.051291
AT2G16750	4.622861	2.577626	2.227288	2.171259
AT2G16760	0.000000	0.000000	0.000000	0.000000
AT2G16770	2.609597	4.083163	3.561080	2.523297
AT2G16780	7.109859	11.942279	21.324114	11.785193
AT2G16790	5.870978	3.052803	3.466512	1.973789
AT2G16800	15.249656	16.744991	18.622927	15.517139
AT2G16810	0.000000	0.000000	0.000000	0.000000
AT2G16835	0.000000	0.000000	0.000000	0.000000
AT2G16850	3.185211	5.663189	10.087787	5.848602
AT2G16860	28.798689	32.820248	32.529984	31.386963
AT2G16870	1.692286	1.860350	0.997811	1.869754
AT2G16880	5.409537	5.666006	5.054240	5.756989
AT2G16890	0.953996	1.950843	2.989105	1.156492
AT2G16900	7.828894	11.987299	9.934726	10.598597
AT2G16910	0.176140	0.169231	0.239418	0.164656
AT2G16920	5.107436	4.958348	5.154191	4.877886
AT2G16930	40.524811	38.817440	42.662865	37.634995
AT2G16940	41.204067	49.501320	50.288368	54.463852
AT2G16950	15.652402	15.966714	12.412105	13.375400
AT2G16953	0.000000	0.000000	0.000000	0.000000
AT2G16960	0.000000	0.000000	0.000000	0.000000
AT2G16970	0.000000	0.000000	0.000000	0.000000
AT2G16980	0.000000	0.278087	0.000000	0.000000
AT2G16990	5.102109	3.658951	2.511647	2.671155
AT2G17000	0.000000	0.000000	0.000000	0.000000
AT2G17010	0.000000	0.000000	0.000000	0.000000
AT2G17020	6.905530	6.883300	8.226293	6.922961
AT2G17030	4.803792	5.178084	4.946278	5.174302
AT2G17033	13.435122	16.068493	14.734576	16.611832
AT2G17036	1.417501	1.975214	2.790341	2.745836
AT2G17040	12.937733	10.964378	17.190092	25.211321
AT2G17043	0.000000	0.000000	0.000000	0.000000
AT2G17050	0.000000	0.000000	0.000000	0.000000
AT2G17055	0.000000	0.000000	0.000000	0.000000
AT2G17060	0.000000	0.000000	0.000000	0.000000
AT2G17070	0.000000	0.000000	0.000000	0.000000
AT2G17080	0.000000	0.000000	0.000000	0.000000
AT2G17090	0.000000	0.000000	0.000000	0.000000
AT2G17110	4.367751	4.027996	4.489662	4.245808
AT2G17120	33.728333	26.483362	18.967627	20.645819
AT2G17130	10.969563	14.139736	10.112270	10.610719
AT2G17140	0.793755	0.958095	1.160694	0.613579
AT2G17150	2.427817	2.127789	2.369711	1.622032
AT2G17160	0.000000	0.000000	0.000000	0.000000
AT2G17170	0.000000	0.000000	0.000000	0.000000
AT2G17180	0.000000	0.000000	0.000000	0.000000
AT2G17190	19.635504	19.386412	18.366789	19.341881
AT2G17200	29.073330	30.551588	27.323383	28.905867
AT2G17210	0.454769	0.441958	0.329465	0.514080
AT2G17220	20.130140	25.881746	15.017824	18.679562
AT2G17230	54.472687	41.933922	27.050995	21.148588
AT2G17240	80.649536	102.370064	94.935493	97.925507
AT2G17250	6.520127	10.765304	12.475655	8.617693
AT2G17260	1.014270	0.822310	1.239420	0.750854
AT2G17265	23.801054	22.535135	26.398090	20.629404
AT2G17270	1.525832	2.363483	3.042462	2.382387
AT2G17280	4.269143	7.215264	3.392249	4.115719
AT2G17290	7.213905	7.261153	5.580064	5.467008
AT2G17295	0.000000	0.000000	0.000000	0.000000
AT2G17300	9.441728	10.138795	7.683315	8.796658
AT2G17305	0.000000	0.000000	0.000000	0.000000
AT2G17310	0.000000	0.000000	0.000000	0.000000
AT2G17320	14.057055	15.805462	15.593284	15.485204
AT2G17340	44.957470	38.852409	36.404453	43.295639
AT2G17350	24.486393	23.256956	21.354580	27.463837
AT2G17360	112.192757	184.907486	196.002502	141.745438
AT2G17370	1.747561	1.840448	2.867830	1.967058
AT2G17380	37.265793	33.374092	33.467838	28.046021
AT2G17390	80.002121	75.884514	73.014221	69.006111
AT2G17410	9.932044	12.212112	12.350075	11.479062
AT2G17420	45.736374	39.411278	46.902416	42.030903
AT2G17430	1.182817	1.084035	1.628263	1.299656
AT2G17440	4.492160	6.016194	6.256031	5.500477
AT2G17442	2.804714	3.445495	4.517617	5.056602
AT2G17450	18.368835	13.968980	16.548010	16.923555
AT2G17470	0.000000	0.000000	0.000000	0.000000
AT2G17480	6.745871	7.718559	6.872526	5.205187
AT2G17500	7.556122	6.504264	9.114005	13.335703
AT2G17510	7.425328	8.207040	9.850347	8.268725
AT2G17520	10.271259	8.764321	9.452607	8.942039
AT2G17525	2.569282	2.616687	2.643379	3.316846
AT2G17530	9.953205	10.016635	11.109213	9.509797
AT2G17540	12.965224	15.131742	14.750110	17.219820
AT2G17550	10.591364	7.503944	4.795810	4.592372
AT2G17560	27.959044	33.799217	44.435783	28.621483
AT2G17570	3.246314	1.912333	2.970120	2.344723
AT2G17580	3.328075	4.631770	4.181003	3.634574
AT2G17590	0.000000	0.000000	0.000000	0.000000
AT2G17600	0.000000	0.000000	0.000000	0.000000
AT2G17620	0.000000	0.306750	0.814242	0.211009
AT2G17630	3.284621	6.692437	8.613349	4.738441
AT2G17640	10.605913	10.615158	11.402504	9.859308
AT2G17650	3.754918	3.756619	3.753672	4.412699
AT2G17660	0.351106	2.056664	0.000000	0.181269
AT2G17670	2.772074	3.976856	4.081604	3.265633
AT2G17680	0.000000	0.000000	0.000000	0.000000
AT2G17690	0.000000	0.000000	0.000000	0.000000
AT2G17695	27.868114	26.477278	21.662954	27.774477
AT2G17700	7.630969	7.931302	7.854548	7.277947
AT2G17705	11.071032	9.434822	8.344398	7.991756
AT2G17710	4.424837	13.573706	3.701698	4.136479
AT2G17720	18.390108	18.030519	15.686001	15.166568
AT2G17723	0.000000	0.000000	0.000000	0.000000
AT2G17730	7.169940	7.760509	8.599695	9.694485
AT2G17740	0.000000	0.711898	0.797147	0.276339
AT2G17750	0.000000	0.000000	0.000000	0.000000
AT2G17760	11.256438	10.871410	9.986581	8.223896
AT2G17770	0.000000	0.391327	1.566566	0.253920
AT2G17780	2.496770	3.267997	4.867707	7.266752
AT2G17785	0.000000	0.000000	0.000000	0.000000
AT2G17787	5.563427	5.299726	6.508548	6.798845
AT2G17790	9.603565	8.091502	8.758082	9.016225
AT2G17800	12.866576	13.317513	16.042850	12.737775
AT2G17810	0.000000	0.000000	0.000000	0.000000
AT2G17820	6.916966	7.725346	6.173021	5.879864
AT2G17830	1.726129	1.972702	1.994240	1.636258
AT2G17840	70.453697	56.774227	31.206457	36.468784
AT2G17845	0.000000	0.000000	0.000000	0.000000
AT2G17850	0.000000	0.000000	0.000000	0.000000
AT2G17860	0.000000	0.000000	0.000000	0.000000
AT2G17870	18.711504	20.703289	23.124773	16.922556
AT2G17880	17.452440	11.835293	11.933841	12.488940
AT2G17890	0.000000	0.000000	0.000000	0.000000
AT2G17900	2.324779	2.500618	3.228782	2.853877
AT2G17905	0.000000	0.000000	0.000000	0.000000
AT2G17920	0.000000	0.000000	0.000000	0.000000
AT2G17930	4.352210	4.202795	5.196650	5.108180
AT2G17940	0.000000	0.187873	0.341683	0.000000
AT2G17950	0.000000	0.000000	0.000000	0.000000
AT2G17960	0.000000	0.000000	0.000000	0.000000
AT2G17970	6.176179	6.134480	6.742056	7.156291
AT2G17972	45.342690	48.146225	48.980785	51.317478
AT2G17975	8.657829	9.390841	13.662651	11.181352
AT2G17980	15.857442	15.010895	15.307680	15.020800
AT2G17990	33.869492	34.304718	38.665970	31.078043
AT2G18000	0.784666	1.152157	0.772154	0.636527
AT2G18010	1.667969	0.530746	0.424668	0.202865
AT2G18020	175.175888	293.666992	329.503632	223.987320
AT2G18025	0.000000	0.000000	0.000000	0.000000
AT2G18030	11.053482	10.335392	9.053906	9.334599
AT2G18040	58.221889	68.545509	70.246445	58.934032
AT2G18050	35.798203	30.295918	43.265396	30.807079
AT2G18060	0.273446	0.180081	0.188502	0.000000
AT2G18070	0.000000	0.000000	0.000000	0.000000
AT2G18080	0.000000	0.000000	0.000000	0.000000
AT2G18090	7.053065	8.106800	7.397320	6.659443
AT2G18100	0.283255	0.462995	0.562525	0.358685
AT2G18110	44.584866	49.705242	50.136936	40.659882
AT2G18120	0.000000	0.561862	0.879809	0.756558
AT2G18130	0.000000	0.000000	0.000000	0.000000
AT2G18140	0.000000	0.000000	0.000000	0.000000
AT2G18150	0.000000	0.000000	2.300247	0.000000
AT2G18160	58.396473	67.992661	59.374287	65.227432
AT2G18170	10.845336	9.043409	8.599175	8.925607
AT2G18180	0.000000	0.990387	0.239433	0.000000
AT2G18190	0.000000	2.343745	0.000000	0.000000
AT2G18193	0.351510	26.414194	0.337667	0.362161
AT2G18196	0.428509	0.568082	2.936513	0.999964
AT2G18200	0.000000	0.000000	0.000000	0.000000
AT2G18210	0.395124	0.255631	0.884531	0.379816
AT2G18220	5.549954	10.611334	11.367386	7.657316
AT2G18230	49.197323	42.385246	22.609747	32.883972
AT2G18240	8.221622	9.572107	7.942795	6.840075
AT2G18245	6.391168	6.395661	8.103484	6.388259
AT2G18250	16.802389	13.294482	14.562284	14.860839
AT2G18260	1.845437	1.211727	1.113822	1.260500
AT2G18270	0.000000	0.000000	0.000000	0.000000
AT2G18280	65.380760	53.116577	64.701164	62.816349
AT2G18290	22.052799	24.284380	19.084663	16.141420
AT2G18300	86.236092	55.789997	65.436058	64.283073
AT2G18310	0.000000	0.000000	0.000000	0.000000
AT2G18320	0.301513	0.000000	0.000000	0.000000
AT2G18328	21.534210	20.051575	21.761713	20.798414
AT2G18330	2.816674	4.998791	6.483344	4.409620
AT2G18340	0.000000	0.000000	0.000000	0.000000
AT2G18350	4.130985	3.665257	5.098145	4.258364
AT2G18360	0.000000	0.349247	2.501202	0.205745
AT2G18370	0.000000	0.000000	0.582131	0.000000
AT2G18380	0.779442	1.029867	1.862623	1.159728
AT2G18390	12.631706	14.720128	16.687319	12.053716
AT2G18400	10.682103	13.781762	16.710094	12.947822
AT2G18410	4.650103	6.665333	6.959170	5.901569
AT2G18420	0.000000	0.000000	0.000000	0.000000
AT2G18440	213.738510	204.198624	258.012360	267.929626
AT2G18450	0.000000	0.000000	0.000000	0.000000
AT2G18460	0.000000	0.000000	0.000000	0.000000
AT2G18465	6.140206	5.885193	4.900259	4.662034
AT2G18470	0.000000	0.690663	0.386123	0.000000
AT2G18480	0.213649	0.161563	0.350921	0.000000
AT2G18490	0.000000	0.000000	0.000000	0.000000
AT2G18500	0.000000	0.633350	2.089700	0.000000
AT2G18510	12.856202	13.227551	15.242929	10.956351
AT2G18520	1.304773	2.707345	3.514261	1.953672
AT2G18530	0.000000	0.000000	0.000000	0.000000
AT2G18540	0.000000	0.000000	0.000000	0.000000
AT2G18550	0.000000	0.471545	0.000000	0.000000
AT2G18560	10.334805	11.931112	11.072900	10.681052
AT2G18570	5.231637	5.743052	6.608356	2.914935
AT2G18590	0.000000	0.000000	0.000000	0.000000
AT2G18600	1.074859	1.059204	1.592573	1.287918
AT2G18620	0.270218	0.223683	0.184382	0.000000
AT2G18630	8.216818	9.679566	8.995522	8.681470
AT2G18640	0.000000	0.000000	0.000000	0.000000
AT2G18650	0.965008	0.577261	0.931921	1.316502
AT2G18660	0.537020	8.499889	5.364352	9.148327
AT2G18670	9.777020	8.154355	11.031647	11.464385
AT2G18680	1.400929	2.284836	0.444437	1.724962
AT2G18685	0.000000	0.000000	0.000000	0.000000
AT2G18690	9.787766	15.311437	4.921397	5.449104
AT2G18700	16.285604	10.870242	12.351093	16.606136
AT2G18710	44.099770	48.124043	46.882626	52.846203
AT2G18720	0.000000	0.000000	0.000000	0.000000
AT2G18721	0.000000	0.000000	0.000000	0.000000
AT2G18730	15.524969	17.175970	15.539029	13.370518
AT2G18735	4.846435	5.402052	4.387445	5.169299
AT2G18740	42.316170	55.117191	64.489876	52.210400
AT2G18750	20.677435	20.610950	22.401060	19.784405
AT2G18760	1.407306	1.981102	1.948736	1.841623
AT2G18770	8.756639	9.385087	9.685890	9.311792
AT2G18780	0.542901	0.332743	0.667159	0.286973
AT2G18790	10.240130	10.828862	11.403831	12.969222
AT2G18800	0.000000	0.000000	0.000000	0.000000
AT2G18810	0.000000	0.000000	0.000000	0.000000
AT2G18830	0.000000	0.000000	0.000000	0.000000
AT2G18840	9.915853	10.564110	10.975904	10.733890
AT2G18850	3.435698	3.843363	5.033058	4.107045
AT2G18860	16.007956	11.364086	9.612914	8.483747
AT2G18870	0.000000	0.000000	0.000000	0.000000
AT2G18876	9.639146	8.186178	7.071556	10.188671
AT2G18880	0.000000	0.000000	0.000000	0.000000
AT2G18890	9.204906	6.809575	5.467360	4.157233
AT2G18900	4.772014	7.840272	9.731586	5.596182
AT2G18910	19.128139	19.435013	19.987774	18.382719
AT2G18915	7.172150	6.453236	6.099517	6.963506
AT2G18917	0.374472	0.303222	0.297917	0.258837
AT2G18920	0.000000	0.000000	0.000000	0.000000
AT2G18938	0.000000	0.513894	0.635750	0.495687
AT2G18940	9.415649	11.224709	13.741431	14.322472
AT2G18950	14.519145	15.431241	16.478424	14.861620
AT2G18960	146.700287	144.296753	167.262100	163.708649
AT2G18969	2.132743	2.956765	3.396709	5.504829
AT2G18970	0.000000	0.000000	0.000000	0.000000
AT2G18980	0.236709	0.340272	0.382823	0.000000
AT2G18990	10.270800	13.076953	16.641890	13.091052
AT2G19000	0.000000	0.000000	0.000000	0.000000
AT2G19010	0.000000	0.000000	0.000000	0.000000
AT2G19020	0.000000	0.000000	0.000000	0.000000
AT2G19030	0.000000	0.000000	0.000000	0.000000
AT2G19040	0.000000	0.000000	0.000000	0.000000
AT2G19045	0.000000	0.000000	0.000000	0.000000
AT2G19050	0.000000	0.000000	0.000000	0.000000
AT2G19060	0.000000	0.000000	0.000000	0.000000
AT2G19070	0.000000	0.000000	0.000000	0.000000
AT2G19080	11.938008	14.572342	15.173616	12.627337
AT2G19090	0.514200	1.044860	2.099631	1.148327
AT2G19110	4.241825	3.380079	5.571346	3.680033
AT2G19120	0.797034	0.618948	0.840678	0.922458
AT2G19130	5.536759	4.319648	4.174872	4.110448
AT2G19146	0.000000	0.000000	0.000000	0.000000
AT2G19150	0.000000	0.000000	0.000000	0.000000
AT2G19160	8.031531	5.987030	5.681228	5.823914
AT2G19170	2.684216	4.382017	5.184775	4.020805
AT2G19180	20.915800	22.172491	20.401201	19.799110
AT2G19190	1.183221	1.028050	0.560439	1.044435
AT2G19210	0.000000	0.000000	0.000000	0.000000
AT2G19220	0.000000	0.000000	0.000000	0.000000
AT2G19230	0.000000	0.000000	0.000000	0.000000
AT2G19240	0.000000	0.270360	0.336623	0.277106
AT2G19260	3.352807	3.671688	4.144685	3.631060
AT2G19270	16.402973	19.798079	18.165091	16.144550
AT2G19280	3.193366	3.384975	3.274224	3.308568
AT2G19290	0.000000	0.000000	0.000000	0.000000
AT2G19300	0.000000	0.000000	0.000000	0.000000
AT2G19310	93.641762	77.088676	56.218567	71.060249
AT2G19320	0.000000	0.000000	0.000000	0.000000
AT2G19330	0.611165	0.763302	0.478940	0.516498
AT2G19340	6.149804	7.182879	7.543023	7.079012
AT2G19350	6.704136	8.463586	8.574153	7.508061
AT2G19360	0.000000	0.000000	0.000000	0.000000
AT2G19365	0.000000	0.000000	0.000000	0.000000
AT2G19380	0.466962	1.192601	1.085931	0.769220
AT2G19385	6.176841	10.074819	10.011745	6.994071
AT2G19390	3.192175	3.107850	2.966945	2.982245
AT2G19400	2.958539	3.598258	3.479520	4.118634
AT2G19410	0.000000	0.000000	0.000000	0.000000
AT2G19420	0.000000	0.000000	0.000000	0.000000
AT2G19425	0.000000	0.000000	0.000000	0.000000
AT2G19430	8.490958	9.245904	9.822812	8.296771
AT2G19440	0.000000	0.000000	0.249508	0.000000
AT2G19450	8.753532	9.823184	6.840032	8.406562
AT2G19460	11.338140	6.647481	9.230467	9.210246
AT2G19470	17.644140	19.505600	16.547295	15.706489
AT2G19480	81.527390	107.548553	102.918846	89.667732
AT2G19490	1.945171	3.081677	3.401843	2.184169
AT2G19500	0.194073	0.000000	0.000000	0.000000
AT2G19510	0.000000	0.000000	0.000000	0.000000
AT2G19520	14.583987	19.526260	24.711193	18.342031
AT2G19530	0.989412	1.293361	2.024448	1.629734
AT2G19540	33.081551	43.737007	47.285252	35.698029
AT2G19550	0.468934	0.516813	0.312683	0.160971
AT2G19560	4.359089	5.183172	4.866380	3.855576
AT2G19570	0.000000	0.000000	0.000000	0.000000
AT2G19572	14.900728	13.654193	17.928549	15.955219
AT2G19580	3.487129	2.880749	4.327193	2.503979
AT2G19582	0.193608	0.000000	0.376097	0.000000
AT2G19590	0.347094	1.656013	3.396040	0.717842
AT2G19600	7.026039	7.543748	9.081925	8.426095
AT2G19610	0.000000	0.000000	0.000000	0.000000
AT2G19620	4.786267	5.608741	5.319300	3.532274
AT2G19630	0.000000	0.000000	0.000000	0.000000
AT2G19640	2.928769	5.205310	4.987373	3.624401
AT2G19650	6.310996	5.865019	5.312629	6.345107
AT2G19660	1.387286	0.198449	0.841370	1.158838
AT2G19670	2.485077	8.435826	10.914689	4.993667
AT2G19680	22.844822	24.337461	24.402420	25.052706
AT2G19690	3.246207	6.002486	5.372316	6.776572
AT2G19700	0.000000	0.000000	0.000000	0.000000
AT2G19710	2.837059	3.520493	2.865827	3.101798
AT2G19720	10.800086	11.990277	14.646461	11.763859
AT2G19730	163.221695	275.849152	286.786652	205.161392
AT2G19740	63.849636	91.099480	97.511894	73.797806
AT2G19750	59.613213	108.069893	98.664810	78.157623
AT2G19760	110.361465	102.533951	93.123192	78.490097
AT2G19770	0.000000	0.000000	0.000000	0.000000
AT2G19780	3.200491	3.030489	3.112817	2.239329
AT2G19790	42.035130	36.857941	39.046356	39.606533
AT2G19796	0.000000	0.000000	0.000000	0.000000
AT2G19800	6.861752	7.194443	0.795631	0.956778
AT2G19802	0.000000	0.000000	0.000000	0.000000
AT2G19810	6.680720	8.191787	10.552653	9.753000
AT2G19820	0.000000	0.000000	0.000000	0.000000
AT2G19830	73.526451	69.788956	53.018417	51.931389
AT2G19850	0.000000	0.000000	0.000000	0.000000
AT2G19860	12.305465	12.117686	11.340637	11.668660
AT2G19870	10.718307	15.428146	15.218727	13.646820
AT2G19880	10.874638	11.815266	8.678027	8.276736
AT2G19890	0.000000	0.000000	0.000000	0.000000
AT2G19893	0.000000	0.000000	0.000000	0.000000
AT2G19900	0.000000	0.000000	0.000000	0.000000
AT2G19910	0.187403	0.531799	2.471551	0.472070
AT2G19920	0.000000	0.335223	1.585141	0.000000
AT2G19930	1.421866	1.286527	1.907004	1.017651
AT2G19940	26.850632	25.166721	26.684343	24.865625
AT2G19950	6.840272	6.703754	7.477350	8.155994
AT2G19960	0.000000	0.188434	0.183288	0.000000
AT2G19970	0.249944	0.179704	2.820294	0.000000
AT2G19980	0.000000	0.000000	0.000000	0.000000
AT2G19990	0.201630	0.298752	0.797930	0.418309
AT2G20000	6.752824	6.889321	8.560671	8.251766
AT2G20010	4.425810	4.618645	4.397952	3.755101
AT2G20020	17.890781	20.246227	21.610830	21.652521
AT2G20030	0.000000	0.000000	0.000000	0.000000
AT2G20050	16.642967	14.609283	13.673058	13.523014
AT2G20060	16.037043	22.115227	24.093639	19.284761
AT2G20070	0.000000	0.000000	0.000000	0.000000
AT2G20080	0.000000	0.000000	0.000000	0.000000
AT2G20100	2.266838	2.471857	3.166097	2.023591
AT2G20110	0.344491	0.749018	0.683671	0.472643
AT2G20120	21.705019	19.476009	24.731007	20.277973
AT2G20130	11.755383	10.773170	10.790151	11.875916
AT2G20140	20.040571	20.805704	21.418039	17.763327
AT2G20142	4.969384	18.016388	3.139635	5.041559
AT2G20150	0.000000	0.223945	0.000000	0.000000
AT2G20160	0.000000	0.000000	0.000000	0.000000
AT2G20170	0.000000	0.000000	0.000000	0.000000
AT2G20180	10.328974	11.058176	11.832750	11.832294
AT2G20190	14.932737	12.758958	12.870716	12.237432
AT2G20208	0.000000	0.000000	0.000000	0.000000
AT2G20210	3.427824	3.451433	3.374868	3.600385
AT2G20230	71.158882	54.869560	53.218460	52.674778
AT2G20240	2.993355	3.448823	4.422778	3.958690
AT2G20250	3.046998	2.432034	2.096867	2.339158
AT2G20260	1179.713623	1076.293823	1016.396118	1121.414551
AT2G20270	40.597095	48.932644	45.547092	47.287544
AT2G20280	21.030373	25.403959	28.625771	24.329674
AT2G20290	1.105639	1.378118	1.554582	1.584026
AT2G20300	4.576846	5.407620	6.269699	5.074397
AT2G20310	3.844862	5.018176	5.011302	4.861520
AT2G20320	2.282105	2.790628	2.858554	2.628095
AT2G20330	11.909220	11.048907	12.264443	11.660882
AT2G20340	16.399511	14.630635	14.362581	17.895393
AT2G20350	0.000000	0.000000	0.000000	0.000000
AT2G20360	39.777344	41.069138	48.729446	40.432899
AT2G20362	0.000000	0.000000	0.000000	0.166080
AT2G20370	13.791337	9.879904	8.558406	9.135206
AT2G20380	0.000000	0.000000	0.000000	0.000000
AT2G20390	13.383739	15.797841	13.140945	15.376288
AT2G20400	3.596225	3.417309	3.844191	3.158734
AT2G20410	5.089727	4.439108	4.847975	4.366056
